ERROR   2017-12-12 08:13:19,535 [main] com.senla.library.ui.Builder  - java.util.NoSuchElementException
ERROR   2017-12-12 08:15:26,036 [main] com.senla.library.ui.Builder  - java.util.NoSuchElementException
ERROR   2017-12-12 08:18:11,813 [main] com.senla.library.ui.Builder  - java.util.NoSuchElementException
ERROR   2017-12-12 08:21:35,693 [main] com.senla.library.ui.Builder  - java.util.NoSuchElementException
ERROR   2017-12-12 08:23:22,211 [main] com.senla.library.ui.Builder  - java.util.NoSuchElementException
ERROR   2017-12-12 08:24:34,469 [main] com.senla.library.ui.Builder  - java.util.NoSuchElementException
ERROR   2017-12-12 08:34:28,939 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.io.FileNotFoundException: test\book.csv (Процесс не может получить доступ к файлу, так как этот файл занят другим процессом)
ERROR   2017-12-12 08:41:16,571 [main] com.senla.library.ui.Builder  - java.lang.IndexOutOfBoundsException: Index: 0, Size: 0
ERROR   2017-12-12 09:14:45,027 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.io.FileNotFoundException: resources\csv\order.csv (Системе не удается найти указанный путь)
ERROR   2017-12-12 09:17:31,437 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.io.FileNotFoundException: resources\csv\order.csv (Системе не удается найти указанный путь)
ERROR   2017-12-12 09:38:21,105 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.lang.NoSuchFieldException: bookId
ERROR   2017-12-12 09:39:51,742 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.io.FileNotFoundException: resources\csv\order.csv (Процесс не может получить доступ к файлу, так как этот файл занят другим процессом)
ERROR   2017-12-12 09:40:04,664 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.lang.NoSuchFieldException: bookId
ERROR   2017-12-12 09:41:46,269 [main] com.senla.library.csv.CSVHandler.CSVFileWriter  - java.lang.IllegalAccessException: Class com.senla.library.csv.CSVHandler.CSVFileWriter can not access a member of class com.senla.library.entity.OrderBookRelation with modifiers "private"
ERROR   2017-12-12 09:54:29,241 [main] com.senla.library.util.DateConverter  - java.text.ParseException: Unparseable date: "null"
ERROR   2017-12-12 09:54:29,243 [main] com.senla.library.util.DateConverter  - java.text.ParseException: Unparseable date: "null"
ERROR   2017-12-12 09:55:56,656 [main] com.senla.library.csv.CSVHandler.CSVFileReader  - java.lang.reflect.InvocationTargetException
ERROR   2017-12-12 09:55:56,664 [main] com.senla.library.ui.Builder  - java.lang.IndexOutOfBoundsException: Index: 1
ERROR   2017-12-12 09:57:33,666 [main] com.senla.library.util.DateConverter  - java.text.ParseException: Unparseable date: "null"
ERROR   2017-12-12 09:57:33,668 [main] com.senla.library.util.DateConverter  - java.text.ParseException: Unparseable date: "null"
ERROR   2017-12-12 10:11:19,002 [main] com.senla.library.util.FileWorker  - java.io.FileNotFoundException: resources\data\book.ser (Не удается найти указанный файл)
ERROR   2017-12-12 10:18:57,395 [main] com.senla.library.util.FileWorker  - java.io.FileNotFoundException: resources\data\book.ser (Не удается найти указанный файл)
